feedback_id,processed_text,original_label,timestamp,source
660,good product awesome hide secret would recommend product woman men buy product,1,2023-01-28 11:00:00,social_media
661,worked thought going fit currently ordered like much,1,2023-01-28 12:00:00,social_media
662,expected product expected returned tight sizing misleading ill stick spanx,0,2023-01-28 13:00:00,social_media
663,small usually size girdle small fit true size return back amazon,0,2023-01-28 14:00:00,chat
664,perfect got could start performing againdrag queenand put pound around mid area didnt want lose eaight would lose rear want lose tummy friend help put first wore day half way day went second latch gave form needed fit back outfit work great like say pain beauty worth,1,2023-01-28 15:00:00,chat
665,amazing waited reviewed could give good review work amazing trust need get used please buy according size chart stretch sometime need suck first put lower belly pudge almost gone,1,2023-01-28 16:00:00,chat
666,amazing really work love trying get prepregnancy waist back month got kind got stuck squeem went waist minute start hooking top much easier buy wont regret,1,2023-01-28 17:00:00,chat
667,awesome pretty awesome price definitely give great posture sitting straight like although wish could improve rubber smell otherwise wonderful review day ordering jan useless ive washed care smell like rubber pretty nasty rather pay buy something work way,0,2023-01-28 18:00:00,chat
668,fall apart dont understand insert made piece one piece piece held together small piece double sided tape completely fall apart day walking problem seller horribly made product,0,2023-01-28 19:00:00,chat
669,awesome amazing sad birmingham longer made great benefit great cause,1,2023-01-28 20:00:00,social_media
670,janes world aircraft great deal quick delivery highly recommended thank,1,2023-01-28 21:00:00,social_media
671,marie antoinette doll youve read book youve seen movie coveted necklace whatwell course marie must come live eat cake togetherprepare lose head lovely marie,1,2023-01-28 22:00:00,social_media
672,dont order white light color owed plate white quite year maybe six replaced set crate barrell heavy seemingly well made faulty number way first biggest complaint white plate everytime happen scrape silverware leaf permanent mark never wash anything stainless near diawasher since mark well rub year use looked horrible mark also seemed chip easily chip mark couldnt take looking anymore also good microwave get hot food much would recommend everyday use maybe dark color would show less mark chip noticable advice purchase bone china porcelain never buy,0,2023-01-28 23:00:00,email
673,disgusting german pinscher wonderful family pet type comment make sound dangerous german pinscher wonderful pet resent type product,0,2023-01-29 00:00:00,email
674,happy yet dissapointed amost completely happy soundtrack upset particular track game loved track payed upsetting find contained every song game except one influenced buy first place,1,2023-01-29 01:00:00,social_media
675,legend dragoon soundtrack soundtrack amazing song want hear though doesnt song ive played legend dragoon long time great game really notice music hear soundtrack amazing game musici highly recommend itlogan,1,2023-01-29 02:00:00,chat
676,wanted jimmy ponder little guitar one couldnt wait get cdbeing guitarist give straight jimmy ponder horn jazz type disappointed cut two four best jimmy bad couldnt listened cut first would bought sorry cut jimmy great though,0,2023-01-29 03:00:00,chat
677,horrible movie horrible play right watching online liked went old vampire style cross worked invite ending really bad waste money one also storyline really make much sense,0,2023-01-29 04:00:00,chat
678,negative star avoid like flesh eating bacteria let jiggel camera show ground shakeingspecial effect haloween leftoversacting well cast managed repeat memorized linescasting apears done trailer parkscript know nine year old write better storiescinimatography someone home camconclusion anoyingly boreing essentially unwatchable waist time money,0,2023-01-29 05:00:00,email
679,worst movie ever waste time love hokie love cheese come horror plain old sucked,0,2023-01-29 06:00:00,email
680,meh bad effect evil character look like stepped dollar costume halloween shop paying really cheesy stuff bad guy good demonic voice interestingly complex incredibly vulgar saying,0,2023-01-29 07:00:00,email
681,religion profit excellent scholarly book great detail depth analysis inevitable conclusion impossibility molding economic system moral philosophy islam problem traditional islamic thought arises adherent islam set moral principle way life dictating every aspect unavoidably much effort islamist set distinct system banking economy based pure islamic tradition prof kuran delf history movement put cultural political context end bravely expands general failure islamic culture tradition bring wealth prosperity mass follow writing formal easiest read surley apporpriate truly intersted general topic well worth reader,1,2023-01-29 08:00:00,social_media
682,ten gold banana gorilla ten gold banana two thumb hurrah gorilla wonderful book pleasure read want get comfortable enjoy bookthis one would suggest,1,2023-01-29 09:00:00,social_media
683,ending great unusual story young man facing life handicap felt like cheerleader prayed could overcome could hardly wait reach end book dont peek,1,2023-01-29 10:00:00,chat
684,finally still vinyl great see even import super strut rhapsody blue alone worth one must have collection jazz caan get rest cti catalog back thereplease,1,2023-01-29 11:00:00,chat
685,warning worst book ever written people reader know jack higgins written many fine actionpacked book however book read like twelveyearold wrote character transparent could ghoststhe author publishing house must really need money rip public manner last book read author one rest laurel long glad book handed would written really nasty review,0,2023-01-29 12:00:00,social_media
686,edge danger somebody higher place stopped higgins publisher putting book marketits quite disturbing see absence integrity sense responsibility providing joy reading publicall along fight growing urge disposing disastrous novel shipping charge cost book itselfyet overcame frustration finished book regretted heeding sensesits obvious higgins heart writing book made effort showing creativity wordsi scream head kept rehashing phrase browning carswell silencer every single chapterthis book made true antihiggins,0,2023-01-29 13:00:00,email
687,edge danger star thats minimumthis book prof famous publish anything,0,2023-01-29 14:00:00,chat
688,actually book worth one star first book review book fundamentally wrong need speak main character sean dillion formal ira license kill make killing like game rather justice whatever want without follow order boundary pickup couple terrorismcriminal partner making killing like habit terrorism competition fun game egoism fulfillment far common sense british general could control maniacal killer let kill wish kill threaten masculinity killing like joke absolutely legal consequence book promote violence behavior artist entertainment value lost interest jack higgins sean dillions serial finishing ridicule book,0,2023-01-29 15:00:00,social_media
689,worth reader time hard slog read book written someone going motionsjack higgins drag stock company character sean dillon ankle holster glass bushmills cardboard villians borethe action isnt believable plot silly dialogue written tell reader whats going every character speaks voice isnt real people speak character overexplain apparently author wasnt paying attention gave information dozen page agofrankly ive read enough ira prod one para county last rest born day isnt worth anymore jack much work reading little reward,0,2023-01-29 16:00:00,email
690,disappointing simplistic minimalism style writing expose much reliance character event previous book little descriptive detail promising location action thin well character die frequently quickly little build detail character motivation weak time contributes arid experience predictable climax,0,2023-01-29 17:00:00,email
691,worst book ive ever read simply worst book remember reading enjoyed couple jack higgins novel happily picked sorry nothing action might fun read beach even action poorly written ridiculous massive action scene large battle take place page there character development poor dialogue setting description drama suspense nothing poorlydescribed series event enough said,0,2023-01-29 18:00:00,social_media
692,formula writing higgins fan many year read collected almost book written great full suspense last three written including one edge danger disappointing resorted producing book year based formula superficial story line depth predictable character seems writes capitalize prior reputation good suspense writercount number marlboros smoked amount bushmills champagne drank midst change champagne brand make one wonder whether received better commission one favorite another find shallow book would save money one buy collect higgins first edition hoping capitalize someday commercial side selling higgins book collector,0,2023-01-29 19:00:00,chat
693,edge danger jack higgins big fan jack higgins adventure book think book read like poorly written condensed version good story like outline book jumped around abruptly poorly written dialogue conversation stretched normal length exchange people difficult keep track minor character book none well developed proabably never read another jack higgins book disappointed like got robert ludlum one later novel never read another book either,0,2023-01-29 20:00:00,email
694,worst theyearor maybe decade real jack higgins higgins worst effort date probably worst book ive read past year say lazy jacki cant believe actually finished one star generous rating unbelievable chapter unbelievable chapter character plot development written like graderthe end book foretells sequela book immediately pas probably last higgins book without reading review firstdont buy dont borrow dont read,0,2023-01-29 21:00:00,social_media
695,writing autopilot reading book felt guilty purchased contributed bestseller status oops maybe way work bestseller day hit th store sad think aspiring writer struggle get publisher attention worthy effort strangely hollow piece waltzed way bestseller status editor thrown cold water potboiler,0,2023-01-29 22:00:00,email
696,sophomoric best read one higgins book cold harbor hesitate somewhat comment author general talent however book one worst ive read time think thing got dialog unbelievably simplistic totally formulaic damn said kate hazar scout puhleeze even exclamation mark many example could given assuming moment dialog say written greater grade level plot almost bad protagonist reaction fellow getting knocked onebyone almost comic there depth one simple vignette another wouldnt even want compare ludlum clancy although clancys gotten bit rough latea terrific waste good,0,2023-01-29 23:00:00,email
697,waste time book well written leaf nothing imagination hadnt bought hard cover spent money would even finished reading,0,2023-01-30 00:00:00,chat
698,plenty action second higgins novel reall getting world created author learned lot ira way find pretty entertaining time little fantasticthe story center around dillon bad boy ira working british mission stop family half british half arab bilionairesthe action nonstop pretty interestng quick read sometime point nothing really deepthe compaint want know dillon little little seeing character character growth,1,2023-01-30 01:00:00,social_media
699,good story poor writing simplistic writing style said said said said read like first attempt like book written seasoned author book,0,2023-01-30 02:00:00,chat
700,give star ive never written review curiosity others thought book thousand time compelling edge danger ive enjoyed higgins book past cant life understand wrote book published plot character development predictable action tension like reading executive summary book sure didnt publish outline mistake,0,2023-01-30 03:00:00,chat
701,disappointment every page glad first jack higgins novel would also lastnormally forgive higgins cliche obsessive attention character drinking habit character fun interesting put great plot pull reader happily cant wait find next book especially got sean dillonbut one character wooden action colorless completely unbelievable president guarded one secret service agent dog professional assassin whack target head shoot someone elsethere sense timing place thinnest motivation character justification many decision made charactersthis book amateur hour dont bother read higginss earlier work instead,0,2023-01-30 04:00:00,chat
702,would rather watch paint dry boy disappointing read character well developed hence challenging keep track plot implausible yet predictable half way wrestle whether even finish book although unrewarding soid rate lower couldfyi youre looking alternate selection genre highly recommend silent joe jefferson parker,0,2023-01-30 05:00:00,chat
703,tired formula jack higgins may running fascination modern weapon fine dining glamorous woman ira appears slipping plot character development sean dillon make doc savage dirk pitt look like pikers curious extension gentlemanly method attempting kill one another sending crazed assassin side meeting later savoy exchange note strain credulityhiggins done firstrate work published twentyfive year ago might made difference wasnt doesnt,0,2023-01-30 06:00:00,email
704,jack higgins know far worst effort ive read he favorite spy authoranyway book feel like written fulfill publisher contract obligation higgins assumed needed finish hurry character fleshed story line contrived would advise wasting time reading book,0,2023-01-30 07:00:00,social_media
705,completely predictable enjoyed almost higgins book although tended become samey particularly disappointed edge danger tired old character dillon ferguson etc dragged entirely predictable highly contrived unbelievable yarn plot used youve read two dillon book youll able guess next line throughout bought read plane bored check finished long boarding give one miss,0,2023-01-30 08:00:00,social_media
706,extremely shallow book plot absolutely predictable put away without finishing sean dillons character getting tired invincibility sickening poorly written book good thing book got local libary spend money higgins time retire sean dillon maybe spend week writing book,0,2023-01-30 09:00:00,email
707,cartoon arabscottish villain rare experience giving novel couple chapter trying read edge danger recently higgins managed pen book lame refused bad guy supposedly scottisharabian aristocrat come another cartoon arab terrorist implausible pointless heritage expect middleaged author pose bomber jacket aviator glass dust jacket depth,0,2023-01-30 10:00:00,chat
708,cant believe read whole thing given lack character development rather simplistic time contradictory character development lack plot whatsoever poor visualization cant believe read whole book guess kept waiting action start never,0,2023-01-30 11:00:00,email
709,rate star could book contain review one doesstone said really like bad movie harryyou bleeding well say book read like grade readinglevel condensation outline screenplay paragraph line long word greater two syllable used complex thought character development suspense little description pure formulaic twaddle,0,2023-01-30 12:00:00,chat
710,bad book poorly written plot believable shred character development isnt even descriptive atmosphere shock jack higgins publisher actually make money puerile drivel shall buy effort,0,2023-01-30 13:00:00,chat
711,higgins disappoints without doubt higgins least inspired work year plot predictable worn book uninspired real disappointment,0,2023-01-30 14:00:00,email
712,poorly written style writing lead believe higgins pressure churn book meet editor deadline character development critical turn plot action blown without slightest bit suspense ive never read higgins likely never read,0,2023-01-30 15:00:00,chat
713,disappointment hard believe author wrote eagle landed edge danger writing plain shallow plot predictable save money something better,0,2023-01-30 16:00:00,email
714,horrible first jack higgins book certainly last especially review state best higgins book long timethe character never developed way book begin think rashids good guy dillin bad guy sudden without developing character role switched end caring dy billion people die booka little overkill livesthe adventure similar dora explorer boring predictable course dillin killing people one kill ridiculous scenesdont get book despite reliablity author,0,2023-01-30 17:00:00,social_media
715,worth effort edge danger yet another installment ongoing saga dillon ferguson bernstein truly enjoyed preceding effort higgins might like edge danger however growing disenchanted higgins effort probably want take pas least future effort well higgins book like screen play less less like novel dialog character often terse choppy unimaginative make virtually text higgins almost completely avoids opportunity add depth breadth story use descriptive text last book higgins edge danger clearly disappointment,0,2023-01-30 18:00:00,email
716,cant believe publisher nerve issue book terrible childishly written book absolutely redeeming value literature higgins love speak irish even gambit fails trite poorly plotted worthless endeavour writer remain retired cant better trashy writing,0,2023-01-30 19:00:00,social_media
717,disappointing thin purchased book expecting good thing found plot thin predictable little suspense almost seemed like abridged version book detail leading left also didnt seem character building background explain individual would singleminded surface stupid behaviour,0,2023-01-30 20:00:00,email
718,two hack dont know worse higgins macnee plot tranparent guess coming next completely implausible macnees narration overdone laughable time character little quaff enormous amount bushmills irish whisky real stinker wayne schwartz los angeles,0,2023-01-30 21:00:00,social_media
719,skip read book know reading true start read thing completely wrong another thing example questionsq many time could man pay another man kill somebody killer fails bos give another chancea dont know mob know least four timesq target man know trying kill saw restaurant danger say hello hima target man like dangerq target man opportunity kill one wanted kill doesnt hea something head didnt let even killed many men beforeand energizer rabbit keep going going going advise skip book,0,2023-01-30 22:00:00,social_media
720,worst live recording ive ever bought bought one song steal away knew going live isnt even close radio version try like muzik lounge sound recorded ballroom song recognized hot rod heart done vega lounge style wish could get back didnt put using regular recording never big star begin wrote review warn people isnt like live recording dissapointed still dont decent recording steal away,0,2023-01-30 23:00:00,social_media
721,different collection early stuff among first ellington cd owned remains among favorite present nice survey earlier material many greatest hit well less familiar tune one dont find every collection early duke ivie anderson vocal really shine especially dont mean thing aint got swing every song destined greatness lyric love like cigarette hoot sound decent considering age recording,1,2023-01-31 00:00:00,chat
722,great reference book good kept interest way finished reading isnt book read front back information herb detailed great reference material good addition,1,2023-01-31 01:00:00,email
723,excellent resource book picked version herbal magick book wanted see beyerl offer vast sometimes conflicting magickal practiceafter reading book using index find nedding must say master book herbalism want itmr beyerl done ton ton research material check bibliography show entry precise magical association common name name also includes suggestion usenot take time explaint various way use herbsthis wonderfull addition occult library,1,2023-01-31 02:00:00,chat
724,value studying herb medicinal plant book list book worthless pagan religion book plain simple opinion study witchcraft like,0,2023-01-31 03:00:00,social_media
725,really great baby book legged child wonderful book anyone love dog child bought one year old adopted beagle getting one daugherinlaws birthday rottie personalize wish included comic clipping marmaduke mutt etc appropriate along photo created beginning great book best friend keep forever,1,2023-01-31 04:00:00,social_media
726,need upgrade limited access obdii data stream unless pay money upgrade software,0,2023-01-31 05:00:00,email
727,window earlier support scanner work great want update unit use printing software run driver window machine earlier window year old cant load data scanner computer vista window window seem plan update system scanner scan linekeep mind microsoft dropping support window spring little year away dont something work current computer especially buy one window mostly window addition model firmware believe stand thats current unit show car car later doesnt show ask dont want update software product still expect people buy,0,2023-01-31 06:00:00,email
728,well written book well reviewed disappointed even written poor reader read like dick jane child young simpleminded give kid real literature wont keep reading theyll plug medium,0,2023-01-31 07:00:00,email
729,hypatia classic story based history one hypatia crime appears ready provide hypothesis heliocentric universe long copernicus much worse response christian community,1,2023-01-31 08:00:00,social_media
730,scarlett letter disappointed book missing several chapter needed school forced purchase another copy,0,2023-01-31 09:00:00,chat
731,boringridiculously long chapter book downloaded nook kindle doesnt seem like one read school version bored tear,0,2023-01-31 10:00:00,social_media
732,scarlet letter hard read doesnt seem anywhere struggling finish may give,0,2023-01-31 11:00:00,email
733,scarlett letter written old english hard read think sentence figure said,0,2023-01-31 12:00:00,social_media
734,thorn side literature hawthorne use symbolism throughout book undeniable yet obvious alcoholism take underlying factor present point relies ambiguity far often without build climax climax happened book started happened select read book read atlas shrugged anthem virtually anything aldous huxley want entertainment,0,2023-01-31 13:00:00,email
735,moral novel mystery read book high school vacation although long word unconventional character catch fancy mystery involved story captivated story developed realized profound intricacy plot conclusion story happy even seem fair one know hawthorne puritan morality standard however say communicated message extremely well,1,2023-01-31 14:00:00,email
736,excellent book read book grade lit class must admit book quite shock many book read nothing attempt delving inner part human soul book much depicts struggle man outside enemy commits one unspeakable act time punishes constantly lack courage confess crime go period mental physical torture also face wrath cruel vicious enemy life nothing torture victim believe excellent book would reccomend anyone,1,2023-01-31 15:00:00,chat
737,technical problem cassette product requires stereo player balance turned totally left auto system capability however dolby surroundsound difficult maybe impossible play cassette without hearing two recording time unfortunately neither packaging website warn problem therefore think buying opened packaging may unable return product,0,2023-01-31 16:00:00,email
738,mundane tedious plain boring many allusion literature culture infamous worn hester prynne excited reading hawthorne masterpiece needless say extremely disappointed find symbolism dealt pearl fascination mother interesting rest book literaraly savvy would recomend book,0,2023-01-31 17:00:00,social_media
739,god kill book bad mom account pleasure reading book english year honestly say single boring book ive ever read never find someone age enjoys story action suspense isnt deep thing dont symbolize anything youre thinking hard book classic worst recommend copying dictionary ask read pile even think buying,0,2023-01-31 18:00:00,email
740,absolute waste time grade english teacher tortured morbid book cant say ill ever forgive book boring hawthorne unnecesary us sort complex language convey one simple thought reason didnt give book star art book symbolism way overrated,0,2023-01-31 19:00:00,email
741,tedious read hate hawthorne style writing overbloated selfindulgent wish hed get point stop blabbering plot book seems like modern melodramatic soap opera character onedimensional going say book poorly written written style make book kind boring tedious read overall disappointment,0,2023-01-31 20:00:00,chat
742,classic really never understand classic become classic far school read far many classic dickens glad dead read book would probably kill sheer boredomhawthorne creates tale really get dragged suppose realistic throw pearl like superhuman belongs fantasy never really believe whole completely ostracized let stitch everything bit hypocritical either excepted prat society wasnt almost see doesnt make sense story suppose show unforgiving society doesnt better dickens everything,0,2023-01-31 21:00:00,email
743,book scarlet letter little boring sometimes description long started lose interest also sometimes got confusing relationship character would reccomend book people liked reading lot description little dialouge repetitive storyline,0,2023-01-31 22:00:00,chat
744,ive read better year old kid finished reading book english class taking although interesting provkitive novel like much think maybe still young throughly understand piece literature,0,2023-01-31 23:00:00,social_media
745,awakening book masterpiece american literature world literature reading book experience showed good literature easily top three along fahrenheit adventure huckleberry finn,1,2023-02-01 00:00:00,social_media
746,scarlett letter overall much going lot internal dialogue nothing like movie prefer movie book,0,2023-02-01 01:00:00,email
747,great condition almost exactly expected quite pleased condition book well hardcover footnote definition reading review beginner reader genre course huge fan scarlet letter copy served purpose well one disappointment color cover seems look little coral pink scarlet red also back cover white definitely one appearance would like slightly classic looking cover nonetheless binding look fair bookshelf book clean well taken care shipped great haste good buy,1,2023-02-01 02:00:00,email
748,gripping novel opera pure simplegranted easiest novel read hawthorne slightly repetitive metaphor simile analogy sometimes several line mention could probably read half chapter still keep plotnonetheless theme strong wonder scarlett letter deemed classic story tackle issue one deal hisher sin honesty come price great shamethe novel take patience move along neat pace novel written scene less exposition could even grippingi read reader digest edition come lovely illustration capture essence mood novel nice eye candylook last three chapter talk falltothe floor clutchingattheheart climax breathtakingenjoy,1,2023-02-01 03:00:00,chat
749,good read hard navigate ebook long wanted read book nathaniel hawthorne one first book downloaded got kindle character portrayal superb analysis thought motivation strength weakness four major character story hester prynn vengeful doctor hapless minister hesters vivacious elflike daughter pearl description little girl cope ostracized mother rigid puritanical society especially moving description nature quite vivid text go developing four character fascinating psychological study though time little slowoverall wellcrafted story good readthe book though hard navigate kindle active table content therefore would purchase version regular price luckily free,1,2023-02-01 04:00:00,chat
750,star there friend mine called book ponderous read grade back one keep returning maybe response parent divorce hawthorne handle adultery danger desire punishment crime hesters story begin outside jail house american sex crime read trust dover good cheap reprint,1,2023-02-01 05:00:00,chat
751,love book great read intriguing start finish cant find anything wrong say would reccomend beginer advanced reader,1,2023-02-01 06:00:00,email
752,remembered high school eon ago purchased kindle surgery hand one first item downloaded enjoyed reading look forwaed free classic kindle store way amazon,1,2023-02-01 07:00:00,social_media
753,classic loved book high school love tale strong woman doesnt let society bring,1,2023-02-01 08:00:00,social_media
754,typo irritating part reading book typo book already difficult read hawthorne prolix writing check different edition scarlet letter confirm whether typo also would nice footnote like edition,0,2023-02-01 09:00:00,social_media
755,decent book definately hanry david theraou good book read given classical american literature much rather like theraous book walden,1,2023-02-01 10:00:00,chat
756,boring tred enjoy novel fact battled halfway hoping would get better seemed silly pretentious novel history life era mildly enjoyable applaud anyone enough tenacity stay whole journey,0,2023-02-01 11:00:00,social_media
757,thy hertzberg toughening tiny ctv jim cobb mcg,0,2023-02-01 12:00:00,social_media
758,great great interesting book readso great experience pls try soon,1,2023-02-01 13:00:00,email
759,scarlet letter book wonderful good condition purchased daughter highschool book arrived around time stated would price great,1,2023-02-01 14:00:00,social_media
760,review one book time hate giving classic bad review book nothing captured attention found force read longer would stopped catch interest little end enough redeem book way,0,2023-02-01 15:00:00,social_media
761,amazingly good came book reading assignment school bit dread heard hawthorne writing could hard read actually delightful suprise find captivating plot well written easy read enjoyed thoroughly book woman affair choosing bear scarlet letter reveal lover identity along side ilegitamate daughter delightfully hillariously strange character book scarlet letter good book melancholy redeeming ending definate classic check itll better expected,1,2023-02-01 16:00:00,chat
762,interesting book though native english speaker didnt find difficult read clearly represents period american history probably many would like forget sorry high school student couldnt understand something need done order improve reading comprehension interest culture,1,2023-02-01 17:00:00,email
763,idea good read ive read worse take lot mental energy wade comma figure point paragraph seems lot longer page wouldnt read hadnt forced school introductory thing torture,0,2023-02-01 18:00:00,chat
764,good book read bored death read book summer time library bookstore gotten book birthday aunt back may usually read time good book read less day sometimes even take hour book took week couldnt believe long took turn read year school ugh please dont read book love old book hard understand,0,2023-02-01 19:00:00,social_media
765,well written book scarlet letter great book kept reading boring sense alot symbol make sense purpose instead,1,2023-02-01 20:00:00,chat
766,scarlett letter verbose read scarlett letter honor english class found author verbose describing people place situation story general book wordy often found forgetting topic particular paragraph also disturbed find ever day reverand dimmesdale would beat stay till early morning hour,0,2023-02-01 21:00:00,email
767,bad book student point view reader type book awful see people might like storyline great theme everything thing book turned hawthorne style coming time author get paid word let say take age get point across,0,2023-02-01 22:00:00,social_media
768,duller dirt teach high school english required teach thisto student dont know suffered themto fair one america first novel interestingelements hawthorne good jobon hand excruciating read nosuspense little sympathize empathize evenless enjoy better writer could told samestory half number page labelledthis book tragedy right sense thatit tragically bad,0,2023-02-01 23:00:00,email
769,must say dont like book read high school still read everything could get hand love literature even majoring creative writing college understood book trying say plot etc thought didnt good job saying trying say unnecessarily vague reason behind trying confuse somebody wordy highflown big story could told effectively short story even half length dont reccommend,0,2023-02-02 00:00:00,chat
770,hard follow way character book speak make dificult follow along tried follow along boaring also book mainly based thought lot human interaction main character,0,2023-02-02 01:00:00,email
771,historically accurate may boring read read classic novel class must admit thoroughly disappointed hawthorne stuck writing nonfictional book puritan settler book pill many american author novel could taught school could far exceed entertainment level date story two thumb,0,2023-02-02 02:00:00,email
772,wonderful classic enjoy book much timely classic happy copy,1,2023-02-02 03:00:00,email
773,worth effort read book twice high school pertinent written difficult read got book easier became old english language extinct beautiful worth reviving plan read know see completely different light recommend cliff note help navigate language theme,1,2023-02-02 04:00:00,social_media
774,puritanical ostracism easy explains best cant relate way must robot greatest book ever,1,2023-02-02 05:00:00,email
775,wasted time absolutely nothing captivating novel throughout novel major event occur one beginning one middle one end character flat difficult relate overall book decent best could completed page hawthorne writing totally ridiculous go stating irrelevant detail fill page page unnecessary imagery page consist long paragraph encompass multiple page didnt read class definitely would read saying difficult novel unpleasant one end looking read great american novel skip one read steinbeck twain,0,2023-02-02 06:00:00,email
776,tragic beautifully descriptive tragic story little pearl captivating character opinion good read would recommend jane austen fan,1,2023-02-02 07:00:00,chat
777,great great american classic get free kindle supposed read back high school wasnt interested time benefit age really appreciate,1,2023-02-02 08:00:00,email
778,nice nice nice good indeed like nathaniel hawthorne exciting yes agree hester dimmesdale pearl chillingworth,1,2023-02-02 09:00:00,social_media
779,classic tale loved book well movie always stray book pleasantly surprised taken character,1,2023-02-02 10:00:00,social_media
780,classic worth reading son read school ended really liking story opened dialog parent social situation opinion moralityi asked review chose review title star rating,1,2023-02-02 11:00:00,social_media
781,read book please beg respect time whatsoever read book maybe couple generation completey ignore cease socalled classic first written pretty difficult language fine good book worth effort one definitely author knowledge subtlety message wrong believe poorly conveyed second star given use language sometimes impressive would sooner read taudry romance novel reread scarlet letter,0,2023-02-02 12:00:00,social_media
782,favorite classic anybody enjoys book read keep scarlet letter library classic mustown anybody value concept reading didnt like first time read give second chance ive read six time get better time cherish book,1,2023-02-02 13:00:00,email
783,scarlet letter review havent finished book love little pearl favorite character language little unfamiliar descriptive eloquent recommend anyone interested religiosity colonial time,1,2023-02-02 14:00:00,chat
784,excellent romance excellent edition hawthorne best work central understanding trajectory american culture puritan modern still many book allusion cryptic contemporary reader footnote appendix make book available without weight norton edition,1,2023-02-02 15:00:00,chat
785,scarlet letter really good piece literature thought scarlet letter great piece literature brave step hawthorne take book time wrote would definatly recommend reader,1,2023-02-02 16:00:00,email
786,terrible book read hawthorne dull prose really get book filled antiquated language basically account puritan woman suffers adultery forced read book english class terrible waste time hawthorne hit face run sentence take entire page one good thing say book however insomniac read induces sleep minute zzzzzzzzzzzz,0,2023-02-02 17:00:00,chat
787,meaningless drivel stongly dislike book much meaninglessness read seven page something stated one paragraphits awful webster would able read use dictionary understood two chapter dont see english teacher would like book full empty sentence hard one read book without mind wandering stated kind book,0,2023-02-02 18:00:00,email
788,worst book ever invariably correct opinion socalled author responsible overly extravagant flamboyant style writing dragged street summarily executed extreme prejudice crime humanity english language,0,2023-02-02 19:00:00,chat
789,chooses classic dont see book get much attention one best novel ever short boring written old english add difficulty even understand finish book say whats point absolutely point novel entire chapter novel void dialogue appears wall text description vague cant even tell character half time,0,2023-02-02 20:00:00,email
790,hallelujah said finished book novel boring book ever read would never put another person torture reading longwinded dull attempt scandalous exciting romance even though much symbolism found one supposed find sleeping another factor displeasure book love read hesitate pick another hawthorne piece book become classic,0,2023-02-02 21:00:00,chat
791,must read everyone need read classic amazing look piousness early settler really appreciated lot,1,2023-02-02 22:00:00,email
792,teacher best novel hawthorne work including one show author remains one celebrated american literature subject matter kid receptive like house seven gable perhaps adult would hadnt forcefed scarlet letter complete custom house filler high school lest reader find teacher cynical note five star also dog named hawthorne another named prynne,1,2023-02-02 23:00:00,social_media
793,good unlike movie avid reader specially book english language movie scarlet letter favorite mine reading review novel edition amazon prompted read people kept saying dissapointed movie vice versa people kept saying could deal hawthorne century language could deal perfectly idiom even though first language movie novel excellent although different,1,2023-02-03 00:00:00,social_media
794,kindle ready hard put together nice word transcription kindle ready although textually complete freebie,0,2023-02-03 01:00:00,email
795,good book seemed take awhile get still came within specified time frame alls well guess condition book quite acceptable,1,2023-02-03 02:00:00,chat
796,boring book may one best book century language theme dont relate much scarlet letter boring never seems end really disliked book,0,2023-02-03 03:00:00,chat
797,boring english teacher assigned book one would never read year old enjoy reading book good point message incredibly dull point hard get understood point discussed class book rather good story concealed endless symbol reference suggest cliff note version,0,2023-02-03 04:00:00,chat
798,really hard follow another classic book world find extremely hard follow hawthorne lot good point book didnt understand pointed dont get puritan time period literature suggest dont read lot symbolism book,0,2023-02-03 05:00:00,email
799,fascinating look another time more course classic american literature mind good reason story engages put one time requires modern reader stretch exercise reward,1,2023-02-03 06:00:00,chat
800,one word outdated book one last masterpiece written american literature moved call old english use much cliched olde must new english trust show virtually every book ever written period essentially twain huckleberry finn bear marking incredibly lavish diction complex structure syntax element make generally hard follow novel elevate reading next level youre seeing beyond simple plot percieving hawthorne masterful use symbolism metaphor able appreciate probably last great novel written literary revival late youll consider book worthwhile read,0,2023-02-03 07:00:00,chat
801,fored read scarlet letter good long discriptive book wouldnt tell anybody read unless classic book hawthorne fan book also house seven gable based one unlying rule hawthorne description book wouldnt long would gotton plot dont get wrong plot book good movie even better read deal know didnt hold attenion long fell asleep couple time,0,2023-02-03 08:00:00,chat
802,tragedy tragedy two way everyone dy end choose read experience tragedyi compare book lobsterpeople say lobster delecacy get shell get meatthis book classic dissect every sentence get general understandingavoid book cost read school better faking concusion,0,2023-02-03 09:00:00,chat
803,read find old english wording hard understand hard readhavent got far yet taking forever get,0,2023-02-03 10:00:00,email
804,simply worse book ever read book high school english class hated every bit actually never finished book belong list classic must read college student thought would give book second chance something read personal joy reading still day worse book ever read life could anyone actually like back enough rate star much less rated negative star,0,2023-02-03 11:00:00,email
805,active table content rating electronic formatting book really feel like dont right complain since book free get pay forthe book start introduction story go book file actual text book doesnt start location unfortunately way find page beginning would nice table content least bookmaark start actual book,0,2023-02-03 12:00:00,social_media
806,requirement high school book would turn young person like self away key enjoyment reading book extensive mistake difficult read unless inerpret every paragraph say sentence maybe classic feel word classic come oldps reason put star express opinion novel,0,2023-02-03 13:00:00,email
807,like bad dream couldnt wake book like bad soap action drama predictable woman cheated husband another man baby dad preacher couple couldnt gotten divorce beyond writing horrible maybe webster would fun book high schooler forced read reading like punch testicle hurt book hell earth dont read way give one star,0,2023-02-03 14:00:00,email
